step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
445.0,123,1496.0,4.4,5.114689000888744,3,417.0,0.21605634217707123,8,289.0,0.3099022902012644,4,47.0,0.5646775974966188,3,14.0,0.5299575157179229,12,1294.0,0.12617124223911466,17,545.0,0.002693451992956586,3,14.0,0.26044136120107436,0,4.0,0.8971409878454126,4,18.0,0.5893443018409926,1,4.0,0.6574308756166999,16,1700.0,0.12153900303128318,14,200.0,0.24489581025615453,0,174.0,0.22933374540059015,0,23.0,0.7218441768015919,36,2619.0,0.1681266498499953,2,8.0,0.23898888858632258,123,7370.0
450.0,140,1971.0,5.866071428571429,4.4632270003408445,9,446.0,0.19328413779739223,13,345.0,0.17511863574965747,0,18.0,0.8211625674756183,0,11.0,0.7480835943270693,14,1353.0,0.17318619231579524,19,641.0,0.016334002930781407,5,33.0,8.252397733187794e-05,0,6.0,0.8239772477681463,1,13.0,0.32121761809880545,3,16.0,0.6152405506285592,20,1789.0,0.182729630354008,14,270.0,0.3098003445085531,5,196.0,0.06824785677283417,1,8.0,0.39653181013710864,36,2797.0,0.11518690682215557,0,5.0,0.19154573710397282,140,7947.0
455.0,171,2441.0,7.352409638554217,3.8684263683944082,15,509.0,0.1918770158356493,21,434.0,0.1538009583904233,2,8.0,0.412708752907886,3,9.0,0.6605642547313122,21,1443.0,0.1230585640899795,19,738.0,0.1785114522927963,0,25.0,0.6283741087788163,2,11.0,0.46119729172099916,4,19.0,0.44974033873473407,0,8.0,0.6657457001965084,27,1913.0,0.17685466168323227,14,338.0,0.2532324636955585,5,223.0,0.44536812738626885,7,35.0,0.057079529638945234,31,2656.0,0.06987970833412528,0,0.0,0.9261402452408984,171,8369.0
460.0,196,2941.0,8.701183431952662,3.8906764900319404,21,602.0,0.16543014751906987,21,539.0,0.18177459985335248,6,30.0,0.00047244578441130197,7,29.0,0.3900659101534001,26,1564.0,0.013623839779468797,19,833.0,0.1931203224506393,0,2.0,0.8908346518515982,7,34.0,0.4879950184245232,1,18.0,0.5671928668652351,1,5.0,0.5249885509771198,34,2066.0,0.11415933415065356,14,408.0,0.1683295535057554,5,248.0,0.5515904854374919,8,77.0,0.3449706572398691,26,2237.0,0.1318964260015852,0,4.0,0.902145859314411,196,8696.0
465.0,195,3302.0,9.654970760233919,3.902988677650882,21,590.0,0.10409370217662581,21,646.0,0.1668543975410663,6,60.0,0.3680143584434653,8,69.0,0.1783861642701797,32,1716.0,0.01319845933163373,13,765.0,0.20534954494586008,0,4.0,0.7650181610365606,7,65.0,0.5233034770599384,3,15.0,0.4034037328742074,4,24.0,0.6273817162958318,36,2245.0,0.049114888894028506,14,478.0,0.1728469574239066,5,269.0,0.2670499129539871,8,117.0,0.45985260323357546,17,2330.0,0.2364480381804267,0,4.0,0.9323933982445004,195,9397.0
470.0,146,2418.0,6.908571428571428,4.266201444123413,21,448.0,0.1322500794878364,21,751.0,0.26212079822275086,0,46.0,0.6166505046615198,3,74.0,0.3990005571326686,31,1679.0,0.13953242783857714,7,470.0,0.3339483636427397,0,4.0,0.8846560530430342,1,57.0,0.3790552845222271,0,3.0,0.6389008117585844,0,19.0,0.6399921629934489,30,2126.0,0.04501290195532346,8,447.0,0.2786844140591535,0,161.0,0.25595074873952084,8,155.0,0.3081057446608884,14,2388.0,0.2163268338474633,2,7.0,0.5622261958876251,146,8835.0
475.0,117,1655.0,4.688385269121813,5.096271847235691,15,528.0,0.18081582222622278,23,860.0,0.14624678537311317,1,5.0,0.26838207241920914,1,31.0,0.7657608676271478,22,1384.0,0.26939700507707875,2,471.0,0.4308826588226834,0,4.0,0.9215203557143952,5,16.0,0.04055945516256466,0,0.0,0.9001814064003775,2,7.0,0.5059164694879685,23,1628.0,0.08029750616620036,1,280.0,0.5791371205582563,1,13.0,0.7742618429712624,4,134.0,0.42155651687731355,16,2460.0,0.11652242402687811,1,3.0,0.21055077147497436,117,7824.0
480.0,116,1607.0,4.578347578347579,5.022707052966067,13,585.0,0.1932177794093445,28,990.0,0.09288219381984777,0,8.0,0.5876318022936572,0,4.0,0.7173712112804513,15,1388.0,0.28536999789413015,8,487.0,0.26961660710759466,0,2.0,0.4479244129770386,4,34.0,0.266136252178359,0,0.0,0.6899870572711198,1,7.0,0.4869265512056848,16,1716.0,0.2126508897703096,2,282.0,0.41764039159142086,0,8.0,0.875972125503284,4,61.0,0.4590616336050671,22,2558.0,0.05979651417379741,3,14.0,0.11373336009872026,116,8144.0
485.0,130,1682.0,4.819484240687679,5.072969935023531,13,643.0,0.211239375486571,28,1130.0,0.12116152762939733,0,6.0,0.9172914774314571,2,10.0,0.18784153799384268,12,1449.0,0.23625532750908818,15,551.0,0.05941114020149052,0,2.0,0.8786777313735056,0,15.0,0.775021443841801,3,8.0,0.47450209136869814,1,9.0,0.7876288569903735,14,1789.0,0.2509561544476642,9,312.0,0.20896365633807717,0,4.0,0.5209605908435021,3,65.0,0.3830774239499135,30,2693.0,0.05872097040645342,0,10.0,0.7898887317451739,130,8696.0
490.0,155,2114.0,6.27299703264095,4.629375863692448,21,732.0,0.17494094733619825,28,1270.0,0.1417056876569684,0,2.0,0.8948414470475968,0,7.0,0.5737121967844305,12,1503.0,0.10528402708375757,20,642.0,0.12729117250158156,0,2.0,0.9369339102141034,0,2.0,0.8374701486109716,0,6.0,0.6141510332975101,0,0.0,0.8024497224084103,11,1596.0,0.17985728138646265,15,380.0,0.20648105737010428,6,24.0,0.10838827666334556,7,84.0,0.4466315163474514,35,2853.0,0.04904917164171551,0,4.0,0.9238209253995339,155,9107.0
495.0,159,2337.0,6.893805309734513,4.089169234726291,28,856.0,0.08277453417962032,24,1240.0,0.10985409656310718,1,3.0,0.3790249881192922,0,2.0,0.9171320556313421,18,1583.0,0.05261616664627906,20,742.0,0.2205149428134735,0,0.0,0.9371458297400994,0,2.0,0.22823937124728547,0,2.0,0.8631158506269052,2,6.0,0.5463858954714536,12,1213.0,0.2107398943542745,15,457.0,0.2765795085968703,0,26.0,0.5831053053769039,7,121.0,0.2583617300098282,32,2719.0,0.017231029890086257,0,2.0,0.8877581759044136,159,8974.0
500.0,157,2290.0,6.755162241887906,4.229672849250259,34,1017.0,0.07437152047804702,15,1018.0,0.21969541050715916,0,6.0,0.17880381045379348,0,0.0,0.7394611980945154,26,1699.0,0.016678667752930552,20,838.0,0.1896139156238747,0,4.0,0.4390566515045178,5,16.0,0.19261673530339934,0,4.0,0.8725481098806666,0,0.0,0.7226565304079777,7,1144.0,0.1729371053360818,17,534.0,0.10132701375719688,0,4.0,0.8723841071733979,7,160.0,0.40748429097684163,24,2294.0,0.07870456330170185,2,7.0,0.7137781218158147,157,8745.0
