step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2900.0,19,147.0,3.675,2.2689708342175443,19,287.0,0.0784610312518161,19,287.0
2905.0,16,102.0,2.3181818181818183,3.4972868351462565,16,284.0,0.12622103975514506,16,284.0
2910.0,15,97.0,2.255813953488372,5.4248187423770595,15,256.0,0.219135676182217,15,256.0
2915.0,7,63.0,1.4651162790697674,6.882724708751901,7,244.0,0.35897536084906895,7,244.0
2920.0,2,3.0,0.08108108108108109,7.048102377435461,2,209.0,0.4047803716706246,2,209.0
2925.0,6,24.0,0.631578947368421,6.864247163123465,6,227.0,0.3238915382215154,6,227.0
2930.0,13,75.0,2.027027027027027,5.104662601701684,13,278.0,0.20887996852810445,13,278.0
2935.0,13,79.0,2.0789473684210527,3.333539162621983,13,303.0,0.1700863274996802,13,303.0
2940.0,11,52.0,1.3,3.8996036827839604,11,256.0,0.16306243587296274,11,256.0
2945.0,12,46.0,1.0952380952380953,5.187164839346935,12,213.0,0.17056026026100907,12,213.0
2950.0,9,55.0,1.4473684210526316,6.473232267852889,9,160.0,0.24832256127205732,9,160.0
2955.0,2,2.0,0.05714285714285714,7.127677503271015,2,147.0,0.3838234159784827,2,147.0
2960.0,7,25.0,0.7352941176470589,6.587513451347419,7,155.0,0.3234623541383328,7,155.0
2965.0,12,75.0,2.2058823529411766,4.1953588852507915,12,206.0,0.1386090475103284,12,206.0
2970.0,14,76.0,2.235294117647059,2.4969955573200315,14,221.0,0.10119414461030836,14,221.0
2975.0,12,55.0,1.4473684210526316,3.537612357040212,12,206.0,0.15302885986592732,12,206.0
2980.0,8,32.0,0.8,5.632853248695207,8,180.0,0.21164791080553255,8,180.0
2985.0,7,25.0,0.6756756756756757,5.722684027730904,7,203.0,0.22386472954693182,7,203.0
2990.0,7,25.0,0.7575757575757576,4.844393267213099,7,232.0,0.22000680490313745,7,232.0
2995.0,13,77.0,2.40625,2.939119009514595,13,285.0,0.19047438251698776,13,285.0
3000.0,14,79.0,2.0256410256410255,3.285360588549255,14,307.0,0.20660024317179626,14,307.0
3005.0,10,44.0,1.1,3.755441580669377,10,222.0,0.13148185692165715,10,222.0
3010.0,11,36.0,0.8181818181818182,5.553764108905285,11,212.0,0.2143313754516566,11,212.0
3015.0,9,48.0,1.170731707317073,7.007145657983959,9,174.0,0.32822144131454667,9,174.0
3020.0,2,3.0,0.08333333333333333,7.140309274800927,2,169.0,0.41965061353251826,2,169.0
3025.0,7,26.0,0.7027027027027027,6.741134252823102,7,178.0,0.3384205394627472,7,178.0
3030.0,14,83.0,2.128205128205128,5.092475929246256,14,235.0,0.238310472372759,14,235.0
3035.0,13,81.0,1.9285714285714286,3.701711027275859,13,253.0,0.19542586514419336,13,253.0
3040.0,13,50.0,1.1904761904761905,3.296022985923032,13,225.0,0.14649259372951487,13,225.0
3045.0,12,59.0,1.2826086956521738,5.120214135980734,12,188.0,0.21853882266614802,12,188.0
3050.0,7,23.0,0.5227272727272727,5.244613461288547,7,222.0,0.25666837136949633,7,222.0
3055.0,7,27.0,0.627906976744186,6.286141134329392,7,235.0,0.31407659834385837,7,235.0
3060.0,14,84.0,2.0,5.356006484149638,14,292.0,0.23017995211488443,14,292.0
3065.0,14,88.0,2.0952380952380953,3.7472464096347693,14,315.0,0.14998133770202532,14,315.0
3070.0,12,52.0,1.2380952380952381,3.9382776417441923,12,281.0,0.16901366179942845,12,281.0
3075.0,12,48.0,1.0909090909090908,5.169015924167398,12,226.0,0.19631092603031128,12,226.0
3080.0,8,51.0,1.2439024390243902,6.211046022417225,8,215.0,0.2937359754621237,8,215.0
3085.0,5,61.0,1.605263157894737,7.478985850889984,5,167.0,0.4100941634979283,5,167.0
3090.0,2,2.0,0.05405405405405406,7.348989756567511,2,146.0,0.46183767950561677,2,146.0
3095.0,8,29.0,0.725,6.778045335250941,8,135.0,0.36849003000596814,8,135.0
3100.0,14,87.0,2.289473684210526,5.0671212217439745,14,193.0,0.22466588391061035,14,193.0
3105.0,14,85.0,2.1794871794871793,3.4494356772527204,14,217.0,0.1446101170484981,14,217.0
3110.0,14,55.0,1.375,3.9118614835149508,14,205.0,0.14470897459129117,14,205.0
3115.0,10,48.0,1.170731707317073,5.17216119406741,10,164.0,0.1626427780823694,10,164.0
3120.0,6,41.0,1.0,7.16751248938762,6,137.0,0.3663241207434466,6,137.0
3125.0,1,1.0,0.02702702702702703,7.962916976089369,1,106.0,0.484455676060229,1,106.0
3130.0,7,23.0,0.6571428571428571,6.671753786029371,7,120.0,0.30607627350750855,7,120.0
3135.0,14,75.0,2.2058823529411766,4.228491303731019,14,173.0,0.14811407709426136,14,173.0
3140.0,14,74.0,2.0,3.131405672599584,14,205.0,0.1606612884381066,14,205.0
3145.0,9,41.0,1.0512820512820513,4.09924838115166,9,190.0,0.19623536595396399,9,190.0
3150.0,9,28.0,0.6666666666666666,5.4402981424011285,9,157.0,0.22347957684776246,9,157.0
3155.0,8,26.0,0.6666666666666666,5.290699732131234,8,184.0,0.2519749244455436,8,184.0
3160.0,8,25.0,0.6944444444444444,5.318242945313003,8,215.0,0.25637972400161185,8,215.0
3165.0,15,82.0,2.2777777777777777,3.7635819026458535,15,273.0,0.16847448733769993,15,273.0
3170.0,13,84.0,2.3333333333333335,2.747668363602379,13,296.0,0.13613843891719496,13,296.0
3175.0,11,45.0,1.1538461538461537,3.457973051501407,11,268.0,0.14481972920055525,11,268.0
3180.0,12,49.0,1.1395348837209303,5.587969600839666,12,221.0,0.2183515764475687,12,221.0
3185.0,8,46.0,1.1219512195121952,7.4795887782729125,8,197.0,0.39985974336338176,8,197.0
3190.0,2,3.0,0.08108108108108109,7.33430148884801,2,176.0,0.42825610057547264,2,176.0
3195.0,6,22.0,0.5789473684210527,6.7567748396443905,6,194.0,0.3358390764172381,6,194.0
3200.0,13,72.0,1.894736842105263,4.8102807315414,13,244.0,0.2396892128428946,13,244.0
3205.0,14,77.0,1.8780487804878048,3.492262633582441,14,265.0,0.15785609336369158,14,265.0
3210.0,11,49.0,1.1951219512195121,4.252642978569289,11,234.0,0.18455828102718308,11,234.0
3215.0,12,43.0,1.0238095238095237,5.110208224774159,12,181.0,0.1546577504826184,12,181.0
3220.0,7,45.0,1.1538461538461537,6.454897021311725,7,170.0,0.2990461632896841,7,170.0
3225.0,0,0.0,0.0,7.479626602691815,0,130.0,0.4045125378080648,0,130.0
3230.0,6,17.0,0.4857142857142857,6.670347370785649,6,135.0,0.32311301819240895,6,135.0
3235.0,12,65.0,1.911764705882353,4.395514301360741,12,183.0,0.17708856575876727,12,183.0
3240.0,14,69.0,2.090909090909091,2.4729031374037853,14,204.0,0.13663722953867025,14,204.0
3245.0,11,39.0,1.054054054054054,4.518452176182928,11,195.0,0.22059114613440384,11,195.0
3250.0,8,34.0,0.8095238095238095,6.25882179389428,8,154.0,0.27061897431544524,8,154.0
3255.0,6,27.0,0.675,7.356779968781929,6,132.0,0.3601558974448797,6,132.0
3260.0,2,4.0,0.11428571428571428,6.933925492104612,2,111.0,0.3658906009267752,2,111.0
3265.0,8,32.0,0.9696969696969697,6.385497340970028,8,139.0,0.3035606119799804,8,139.0
3270.0,13,86.0,2.5294117647058822,4.183202657445651,13,193.0,0.19314662399506857,13,193.0
3275.0,14,87.0,2.4166666666666665,3.1943249362109913,14,218.0,0.20407377203983598,14,218.0
3280.0,10,47.0,1.175,4.321415418394831,10,183.0,0.2085061336239155,10,183.0
3285.0,10,37.0,0.8809523809523809,5.354247885640386,10,157.0,0.180926366840184,10,157.0
3290.0,9,41.0,1.0789473684210527,6.5241643514572205,9,144.0,0.27052904585016113,9,144.0
3295.0,4,34.0,0.9714285714285714,8.28082127645961,4,121.0,0.4681340438882454,4,121.0
3300.0,1,1.0,0.02857142857142857,8.077114967476067,1,98.0,0.5164079169426701,1,98.0
3305.0,6,22.0,0.6285714285714286,6.405875743630026,6,102.0,0.33600377006970805,6,102.0
3310.0,13,73.0,1.9210526315789473,4.545093216210174,13,153.0,0.2526833331951238,13,153.0
3315.0,14,75.0,1.9230769230769231,3.5952113538082338,14,188.0,0.18743202070578505,14,188.0
3320.0,11,49.0,1.1666666666666667,3.431028079435871,11,183.0,0.16464458420903527,11,183.0
3325.0,12,54.0,1.173913043478261,5.670490499151481,12,156.0,0.25481591035038526,12,156.0
3330.0,10,64.0,1.3617021276595744,6.543585788173897,10,154.0,0.32738986572863665,10,154.0
3335.0,4,5.0,0.11904761904761904,6.243995499923304,4,144.0,0.3391336961278664,4,144.0
3340.0,6,24.0,0.5853658536585366,6.328864560698828,6,134.0,0.31414208915248415,6,134.0
3345.0,12,72.0,1.7560975609756098,5.307829653268863,12,179.0,0.18450578923472669,12,179.0
3350.0,13,73.0,1.7380952380952381,4.071423413900877,13,209.0,0.16433694743289945,13,209.0
3355.0,11,49.0,1.2564102564102564,4.184988277049401,11,182.0,0.14538476545741263,11,182.0
3360.0,9,31.0,0.775,5.3156649862709395,9,156.0,0.17556763984678084,9,156.0
3365.0,7,28.0,0.7567567567567568,6.88043073022312,7,133.0,0.2975518571143292,7,133.0
3370.0,2,3.0,0.08823529411764706,7.308353827761804,2,130.0,0.40916191396343843,2,130.0
3375.0,8,31.0,0.9393939393939394,6.167763462946223,8,158.0,0.3292481339901625,8,158.0
3380.0,15,90.0,2.5,4.176006638014426,15,217.0,0.19362576206912074,15,217.0
3385.0,13,88.0,2.2564102564102564,2.8637950130493968,13,242.0,0.1352791324487535,13,242.0
3390.0,11,49.0,1.1395348837209303,4.538749429283844,11,226.0,0.21378282901467197,11,226.0
3395.0,13,48.0,1.0666666666666667,5.562248312074154,13,198.0,0.24190243727389293,13,198.0
3400.0,7,24.0,0.5581395348837209,5.303938557799695,7,214.0,0.24008798463096806,7,214.0
3405.0,6,25.0,0.6097560975609756,6.380285721141038,6,239.0,0.3019299007369244,6,239.0
3410.0,15,81.0,1.975609756097561,4.743337484747944,15,295.0,0.21531657695893855,15,295.0
3415.0,20,168.0,4.097560975609756,3.251087112950326,20,382.0,0.13844023260429297,20,382.0
3420.0,21,173.0,4.023255813953488,2.6758254656024905,21,425.0,0.1225256772061314,21,425.0
3425.0,19,124.0,2.6956521739130435,3.9539180542497623,19,404.0,0.18009746169542779,19,404.0
3430.0,17,113.0,2.3541666666666665,5.635995452581095,17,353.0,0.23890078292978936,17,353.0
3435.0,7,53.0,1.1777777777777778,4.970154095603818,7,391.0,0.23548220753276503,7,391.0
3440.0,6,22.0,0.5365853658536586,5.2630506066175915,6,405.0,0.24435837347170675,6,405.0
3445.0,13,74.0,1.8048780487804879,4.699133782155583,13,457.0,0.1484998027524133,13,457.0
3450.0,13,73.0,1.6590909090909092,3.8591297727312694,13,459.0,0.15707352887284642,13,459.0
3455.0,9,46.0,1.069767441860465,4.418707786374336,9,391.0,0.1600770253690761,9,391.0
3460.0,10,29.0,0.6904761904761905,5.483975528985864,10,271.0,0.19170276866024824,10,271.0
3465.0,8,30.0,0.7317073170731707,7.583289633323828,8,209.0,0.3795600762063735,8,209.0
3470.0,3,5.0,0.13513513513513514,7.221818532028206,3,208.0,0.42336618962878214,3,208.0
3475.0,9,37.0,1.0,6.422704819712886,9,239.0,0.29997971707975624,9,239.0
3480.0,14,94.0,2.473684210526316,4.808513309184736,14,296.0,0.1672689862025842,14,296.0
3485.0,15,95.0,2.4358974358974357,3.4862626647818264,15,315.0,0.1575668329381803,15,315.0
3490.0,11,58.0,1.4146341463414633,4.041966284166561,11,233.0,0.14911792341655708,11,233.0
3495.0,12,51.0,1.2142857142857142,5.910776125046192,12,192.0,0.22998797965940385,12,192.0
3500.0,6,33.0,0.868421052631579,7.011793228845693,6,171.0,0.3587644830090398,6,171.0
3505.0,1,1.0,0.027777777777777776,7.190918950383229,1,150.0,0.42102838494912825,1,150.0
3510.0,6,22.0,0.5945945945945946,6.30959182839981,6,171.0,0.31890253533168755,6,171.0
3515.0,13,73.0,1.972972972972973,4.721484306455426,13,223.0,0.23107101123378831,13,223.0
3520.0,14,75.0,1.9230769230769231,3.20142352566177,14,244.0,0.1812473847911655,14,244.0
3525.0,10,45.0,1.125,3.476319446418999,10,225.0,0.1464332596566171,10,225.0
3530.0,10,39.0,0.9285714285714286,5.251506032394396,10,180.0,0.1758262916271422,10,180.0
3535.0,5,10.0,0.25,5.053972628818471,5,201.0,0.21994583493377212,5,201.0
3540.0,8,28.0,0.7567567567567568,5.750412092723725,8,222.0,0.2875009498334256,8,222.0
3545.0,13,83.0,2.1842105263157894,4.087732071026082,13,277.0,0.19963516422160554,13,277.0
3550.0,13,76.0,2.0,2.30522398830434,13,289.0,0.13674725319405437,13,289.0
3555.0,13,53.0,1.2619047619047619,3.6021710363660966,13,252.0,0.17751754125669836,13,252.0
3560.0,11,45.0,0.9782608695652174,5.617350627410291,11,193.0,0.25757078237021147,11,193.0
3565.0,6,17.0,0.38636363636363635,5.217706903128735,6,217.0,0.24705460693439926,6,217.0
3570.0,8,32.0,0.7804878048780488,6.234466709505671,8,236.0,0.2998075101603998,8,236.0
3575.0,14,89.0,2.119047619047619,4.935292471137463,14,294.0,0.21122699547917076,14,294.0
3580.0,16,91.0,2.1666666666666665,3.4156824508050967,16,318.0,0.1235002310327035,16,318.0
3585.0,14,71.0,1.775,3.322198045091035,14,291.0,0.13401707329239113,14,291.0
3590.0,13,61.0,1.4523809523809523,4.811753352544437,13,235.0,0.1631276402802263,13,235.0
3595.0,9,63.0,1.5,6.276223961279096,9,228.0,0.3300204691504045,9,228.0
3600.0,1,1.0,0.02631578947368421,7.349311536730856,1,188.0,0.43770823959216776,1,188.0
3605.0,8,22.0,0.6111111111111112,6.638861522685472,8,194.0,0.3087832613162826,8,194.0
3610.0,13,75.0,2.027027027027027,4.938236625573563,13,247.0,0.1920653741652753,13,247.0
3615.0,14,79.0,2.135135135135135,3.1913083302958767,14,269.0,0.1478354875697173,14,269.0
3620.0,9,39.0,1.0,4.2881821227128984,9,228.0,0.19793723378108494,9,228.0
3625.0,10,27.0,0.627906976744186,5.363180087040193,10,163.0,0.2106488501339906,10,163.0
3630.0,7,27.0,0.675,6.957846011473061,7,138.0,0.31261823325853627,7,138.0
3635.0,1,3.0,0.08108108108108109,6.782282248972088,1,139.0,0.3545790218614894,1,139.0
3640.0,7,25.0,0.7142857142857143,6.084656520719769,7,159.0,0.27560693778005335,7,159.0
3645.0,13,76.0,2.111111111111111,4.119672661142212,13,211.0,0.16452710369554976,13,211.0
3650.0,11,72.0,1.945945945945946,2.5164376899395284,11,227.0,0.12174260001477433,11,227.0
3655.0,11,43.0,1.162162162162162,2.8837705799479982,11,201.0,0.09057065607121788,11,201.0
3660.0,9,32.0,0.8205128205128205,5.043348824958521,9,161.0,0.1316155898532757,9,161.0
3665.0,7,29.0,0.7631578947368421,7.1155486118650755,7,148.0,0.3222379148436552,7,148.0
3670.0,0,0.0,0.0,7.720507424537615,0,123.0,0.42877475198635456,0,123.0
3675.0,5,17.0,0.5,6.289243558249741,5,140.0,0.3487901034196333,5,140.0
3680.0,12,64.0,1.9393939393939394,4.280058739733456,12,187.0,0.24196097579834647,12,187.0
3685.0,12,65.0,1.7105263157894737,3.1146817853629316,12,209.0,0.19106691246974306,12,209.0
3690.0,12,42.0,1.024390243902439,3.9041290260545116,12,197.0,0.1902168833240109,12,197.0
3695.0,10,49.0,1.0888888888888888,5.665184926293804,10,167.0,0.23617146728117183,10,167.0
3700.0,11,61.0,1.4186046511627908,6.862706152986268,11,168.0,0.3536314539058262,11,168.0
3705.0,2,3.0,0.07692307692307693,6.728097155709254,2,136.0,0.3594180454577952,2,136.0
3710.0,7,22.0,0.5641025641025641,6.355797387936245,7,129.0,0.29824061410991065,7,129.0
3715.0,13,73.0,1.825,5.132588827905343,13,180.0,0.1950270965634776,13,180.0
3720.0,14,79.0,1.8372093023255813,4.317636508441965,14,205.0,0.20828687316450192,14,205.0
3725.0,11,50.0,1.1627906976744187,4.771460232639749,11,186.0,0.19732822432276595,11,186.0
3730.0,10,39.0,0.9069767441860465,5.3564050123434885,10,166.0,0.1713251340682521,10,166.0
3735.0,8,37.0,0.9024390243902439,6.810857901626363,8,153.0,0.2984498482965293,8,153.0
3740.0,1,1.0,0.02857142857142857,7.131692053177342,1,140.0,0.3845342714023056,1,140.0
3745.0,6,22.0,0.6285714285714286,5.991122444049424,6,145.0,0.29278814573320006,6,145.0
3750.0,12,73.0,1.9210526315789473,5.127246474176641,12,196.0,0.2524086941605487,12,196.0
3755.0,12,71.0,1.7317073170731707,4.333705272043642,12,216.0,0.26380247775812027,12,216.0
3760.0,11,41.0,0.9761904761904762,3.7380893775456565,11,202.0,0.18179140625468249,11,202.0
3765.0,12,47.0,1.0444444444444445,5.089676423178105,12,165.0,0.17373328329015353,12,165.0
3770.0,6,12.0,0.2857142857142857,5.267514701047373,6,192.0,0.24098186506639704,6,192.0
3775.0,7,28.0,0.7567567567567568,5.424943461899656,7,209.0,0.24550170004887795,7,209.0
3780.0,14,82.0,2.1025641025641026,4.331374283889942,14,263.0,0.1608113860120003,14,263.0
3785.0,14,77.0,2.026315789473684,3.308190595207958,14,281.0,0.1676909546989193,14,281.0
3790.0,10,43.0,1.0238095238095237,4.185742071027424,10,244.0,0.21252752921652412,10,244.0
3795.0,9,32.0,0.7111111111111111,5.545142542971494,9,202.0,0.2544768990664444,9,202.0
3800.0,8,24.0,0.5581395348837209,5.584770042415333,8,221.0,0.294383861676577,8,221.0
3805.0,7,27.0,0.6923076923076923,5.70465434438744,7,252.0,0.2870379482300509,7,252.0
3810.0,13,80.0,2.0,4.720001444218681,13,305.0,0.20126553321927224,13,305.0
3815.0,13,75.0,1.875,3.43538009494425,13,316.0,0.17433196932835404,13,316.0
3820.0,11,51.0,1.2439024390243902,4.027417472978393,11,279.0,0.16422349327591598,11,279.0
3825.0,12,41.0,0.9761904761904762,5.352445588019159,12,215.0,0.20103810480119133,12,215.0
3830.0,8,35.0,0.875,6.955825133884095,8,168.0,0.3260932245481868,8,168.0
3835.0,1,2.0,0.05405405405405406,7.2488819241468105,1,158.0,0.4087105318654447,1,158.0
3840.0,7,24.0,0.631578947368421,6.69813584269734,7,174.0,0.38917021480259845,7,174.0
3845.0,12,74.0,1.9473684210526316,4.572216555058525,12,225.0,0.22324374587091006,12,225.0
3850.0,15,75.0,1.9230769230769231,2.679628377142561,15,246.0,0.1349562823334007,15,246.0
3855.0,11,50.0,1.25,3.573159330651248,11,218.0,0.1352064954043069,11,218.0
3860.0,11,50.0,1.2195121951219512,4.767801991885076,11,170.0,0.1419957581738401,11,170.0
3865.0,9,57.0,1.425,6.380862751575349,9,165.0,0.2835985730560702,9,165.0
3870.0,0,0.0,0.0,7.298778468220513,0,126.0,0.42487117936638197,0,126.0
3875.0,6,19.0,0.5428571428571428,6.528774352102958,6,130.0,0.3317838566093014,6,130.0
3880.0,13,71.0,2.1515151515151514,4.033765633349176,13,182.0,0.1519655256070622,13,182.0
3885.0,12,73.0,2.085714285714286,2.9024334382998793,12,206.0,0.13277274811570164,12,206.0
3890.0,8,33.0,0.8048780487804879,5.004662405957486,8,171.0,0.23321621070446474,8,171.0
3895.0,6,16.0,0.4,6.477659567996227,6,136.0,0.28458935581412914,6,136.0
3900.0,4,10.0,0.2564102564102564,6.815252448837912,4,89.0,0.2949020816721914,4,89.0
3905.0,2,2.0,0.05405405405405406,7.384897605490201,2,91.0,0.4197345552868386,2,91.0
3910.0,6,25.0,0.7142857142857143,6.258782212695037,6,110.0,0.30856614992842535,6,110.0
3915.0,14,78.0,2.108108108108108,4.809108666791076,14,163.0,0.22569797261168378,14,163.0
3920.0,13,75.0,1.9230769230769231,3.656049203268267,13,187.0,0.18841048289972834,13,187.0
3925.0,10,39.0,0.975,3.566178361556517,10,172.0,0.13652677530441468,10,172.0
3930.0,12,35.0,0.813953488372093,5.273583614688899,12,143.0,0.18381188137794902,12,143.0
3935.0,8,39.0,0.9512195121951219,6.997866832939859,8,147.0,0.3568494720197581,8,147.0
3940.0,3,6.0,0.15384615384615385,7.276654355220303,3,141.0,0.4215739294648571,3,141.0
3945.0,9,37.0,1.0,6.340771697319606,9,162.0,0.328913136160741,9,162.0
3950.0,15,98.0,2.5789473684210527,4.53564077829579,15,223.0,0.22167167478596592,15,223.0
3955.0,17,101.0,2.525,2.878447397153335,17,260.0,0.16406296511284818,17,260.0
3960.0,14,67.0,1.5227272727272727,4.101479496536554,14,249.0,0.23204492539845845,14,249.0
3965.0,13,69.0,1.5,4.801195760087661,13,214.0,0.19648527394299348,13,214.0
3970.0,10,70.0,1.5217391304347827,6.00385379205772,10,214.0,0.2932862416966722,10,214.0
3975.0,5,10.0,0.23255813953488372,6.615347801663892,5,195.0,0.3818472474227256,5,195.0
3980.0,7,29.0,0.6590909090909091,6.321143991935523,7,188.0,0.3256297156505302,7,188.0
3985.0,14,84.0,2.0,5.3184938700077895,14,239.0,0.19658950900415126,14,239.0
3990.0,19,169.0,3.9302325581395348,3.6060944264525006,19,324.0,0.10028658714727866,19,324.0
3995.0,21,172.0,4.3,1.8351616598206555,21,368.0,0.046930324433194774,21,368.0
4000.0,19,122.0,3.05,2.8003513631203303,19,359.0,0.06943035837331309,19,359.0
